CODE,CNT,GENDER,PRIMED,FAMSTRUC,IMMIG,SCHTYPE,SCHLOC,ESCS_GR,n
ARE,United Arab Emirates,-0.0238784580842,0.112723412266,0.0707792575714,-0.189517023361,0.157664655547,0.0535268165879,0.132308533259,8881.0
ARG,Argentina,0.295879060137,0.293214699085,0.0967441061067,0.192541443245,0.896260793085,0.0684282296865,0.550878526328,4605.0
AUS,Australia,0.0917172229135,0.113117159789,0.0893566992857,-0.0742661161963,0.321510098983,0.107373592018,0.397320889206,12050.0
AUT,Austria,0.0858908362157,0.0201323356158,0.0191235524316,0.183251235751,0.0600995822897,0.0256133568858,0.235544398966,4380.0
BEL,Belgium,-0.0112141605718,0.0437481753021,0.0962965786351,0.197684716503,0.213659229127,0.0177156754807,0.266190458233,7679.0
BGR,Bulgaria,-0.0158415434104,0.0732246316649,0.0441134827514,0.00729222138451,0.0159108860577,0.161073980288,0.241095577551,4354.0
BRA,Brazil,0.45152956382,0.443897122383,0.27806830489,0.176019322578,1.44264073024,0.27462774245,0.69031993707,14772.0
CAN,Canada,0.0683856517299,0.09626006683,0.073797786421,0.0912856312944,0.153059037169,0.147961102818,0.376105543638,18896.0
CHE,Switzerland,0.00814273823708,0.0309326411394,0.0160461593939,0.160523459942,0.00358676843178,0.0201692250181,0.132091633048,9963.0
CHL,Chile,0.274520675455,0.188281788206,0.144253322892,-0.00197408222161,0.496874216408,0.233660635927,0.563944226678,5954.0
COL,Colombia,0.507172565981,0.17000940299,0.239257436842,0.019082782063,0.587632074362,0.261632714079,0.586948018823,6750.0
CRI,Costa Rica,0.121785545368,0.0631097630225,0.0295082215788,0.0346339223489,0.154007369137,0.105057880483,0.168292828988,3892.0
CZE,Czech Republic,0.0556952516802,0.0465991468924,0.0429203068017,0.0168377206471,-0.00960366123645,-0.0037228188901,0.243552411784,4318.0
DEU,Germany,0.107366855164,0.0865243330936,0.110578247489,0.448614579906,0.192963235388,0.298623762584,0.662523981073,3237.0
DNK,Denmark,0.0342901659862,0.0134112298838,0.0439300556493,0.110420062122,0.0508387415798,-0.0191056655638,0.123859985955,6245.0
ESP,Spain,0.105293707229,0.20756217907,0.0670008173989,0.32460487638,0.391288535003,0.0950325220753,0.590654056202,23003.0
EST,Estonia,0.000842896151418,0.00354471710408,-0.000215906608587,0.00724943623185,-0.0027953356222,0.00661045599468,0.0150437354917,4289.0
FIN,Finland,-0.0344408000517,0.0264496514542,0.0344601302534,0.0505482642364,0.00125778229901,0.0069819309697,0.0831817569933,7861.0
FRA,France,-0.0065756823507,0.202990243406,0.118035094369,0.652230861058,0.173288339313,0.315730313526,0.832880423885,3875.0
GBR,United Kingdom,0.143367787431,0.24951676492,0.257110835161,0.0945389377855,0.218518771981,-0.0472959431344,0.526405038149,10485.0
GRC,Greece,0.0540456863691,0.0839825071509,0.0752627143581,0.158857443339,0.0895647498219,0.0961473474786,0.272521723875,4734.0
HRV,Croatia,0.025676191519,0.0534921585033,-0.00292952396872,0.0283245591747,0.00905681909398,0.0570699004497,0.118426533112,4728.0
HUN,Hungary,0.0411548501452,0.00725202872265,0.0664013625823,-0.00734105396521,0.0555104281651,0.221068684628,0.362378612567,4415.0
IDN,Indonesia,0.216806937348,1.00863106866,0.474806432542,0.0409545949649,-0.436665603949,0.50094001523,0.379904291809,4335.0
IRL,Ireland,0.0273830605294,0.0215501754995,0.0416233439135,0.00477615760342,0.0550057991481,-0.047665879371,0.129176506407,4497.0
ISL,Iceland,-0.000912008594471,0.000505533295662,0.00300919971031,0.00221858254757,-0.000324715216392,0.00610423444391,0.00846354405141,3133.0
ITA,Italy,0.143398358183,0.284490666449,0.0821162115337,0.308320453818,-0.00618379464386,0.129873354362,0.572391796697,27043.0
JOR,Jordan,-0.0510398084555,0.142651222058,0.13028582521,-0.0653323246968,0.29385143853,0.18532233298,0.229958973025,5142.0
JPN,Japan,0.0680249877426,0.133383092733,0.300610419605,0.0468518539501,-0.0964741063941,0.615307620876,0.701510229081,5994.0
KAZ,Kazakhstan,-0.0125209982002,0.196194375863,0.011500800726,0.0389709524546,0.000963241129913,0.107316925409,0.426560982858,5372.0
KOR,Korea,0.0282983150173,0.103808468173,0.151944587899,0.00365191855168,0.187307768381,0.238280979438,0.268511138852,4606.0
LTU,Lithuania,-0.0224120229302,0.0605080815059,0.0206301701742,0.00258150324288,0.00808004632487,0.0960090943531,0.109941097245,4122.0
LUX,Luxembourg,0.0126331654764,0.00357515343544,0.00199882861401,0.0204348568832,-0.00346673576028,0.0100742673872,0.0224344828694,4709.0
LVA,Latvia,-0.00992961200982,0.00388296843691,0.00145092809649,0.00103451433043,0.00313779290219,0.0302321858635,0.0391957036414,3452.0
MAC,Macao-China,-0.00205337191074,0.00116402261494,0.000943782233887,-0.00430813647405,0.0023830478149,0.000700335887955,0.00515288611674,5035.0
MEX,Mexico,0.347358757737,0.388226197526,0.0883265574676,0.274254873118,0.374944608836,0.501462843955,0.50086716845,27323.0
MNE,Montenegro,0.00328574874349,0.0195596683582,-0.000294505890975,-0.00293430756001,-0.000292758663779,0.00328453250637,0.0299118240011,4177.0
MYS,Malaysia,-0.100061524835,0.238279158511,0.356008202296,0.0658127403758,0.245857748262,0.505560745949,0.56888691247,4498.0
NLD,Netherlands,0.0552502638261,0.0317064785705,0.0779829934752,0.182767982182,0.0291822865825,0.0521179817103,0.298136384788,3752.0
NOR,Norway,0.00578983189484,0.0466492322961,0.0160792346668,0.0687402438454,0.00876148081068,0.0517279464478,0.119953627149,4052.0
NZL,New Zealand,0.0234350808509,0.0607258698937,0.0852476613612,0.0311197980654,0.0389523896996,0.0502046686936,0.194183691745,3565.0
PER,Peru,0.210604896921,0.30094386695,-0.0703295124727,0.0133956018451,0.769950023716,0.551514115292,0.652805470016,4997.0
POL,Poland,-0.0354375055867,0.0916075942545,0.469460299444,0.0125621693768,0.0273447170109,0.199576189113,0.554714305592,4331.0
PRT,Portugal,0.0596251382507,0.0900495866596,0.0336022235773,0.0660798694553,0.113537632689,0.122536675444,0.291557442131,5010.0
QAT,Qatar,-1.49233113361e-05,0.0316669131576,0.0268020430331,-0.0717898750593,0.0880227834875,0.0404084085232,0.0366814261804,7953.0
ROU,Romania,0.0215599114825,0.100258952478,0.118866640852,-0.00680152915143,0.0217528839695,0.203330844299,0.402380986334,4541.0
RUS,Russian Federation,-0.00506818860192,0.251635619453,0.0510862261928,0.228117298864,0.106124674237,0.262798779617,0.737073558489,4543.0
SRB,Serbia,0.0381877074565,0.0545799389584,0.0242772162754,-0.0188957991985,0.000544271594688,0.113094751124,0.167909336948,3769.0
SVK,Slovak Republic,0.00379491733732,0.0965594272795,0.0488236844398,0.00098109409528,0.0415658418166,0.146792610182,0.232924296337,4209.0
SVN,Slovenia,0.00494885346256,0.0189996578422,0.00806038369213,0.022314403832,0.00713939738006,0.0037430525864,0.0476953271451,5210.0
SWE,Sweden,-0.00305147655374,0.107098781355,0.0749939893205,0.18998884175,0.0157258099415,0.0859527386352,0.237577737883,4184.0
TWN,Chinese Taipei,-0.118544954247,0.042057250481,0.208229196787,0.00409144225484,-0.362870691274,0.0479243100119,0.544661602474,5679.0
THA,Thailand,-0.26846955139,0.136453771882,0.342929689207,0.0523383401223,-0.614756473264,0.177425093935,0.453211865687,5365.0
TUN,Tunisia,0.154543018627,0.1819247211,0.158811583093,-0.00252791346784,-0.0408236126218,0.164647863014,0.23915354217,3586.0
TUR,Turkey,0.1580137769,0.613948387629,0.201101029715,0.0381384348229,0.111582599988,-0.170542520306,0.535448046098,4108.0
URY,Uruguay,0.0494378183182,0.0818497504767,0.0274131729003,-0.00179131581454,0.174616548038,0.0782744300622,0.157885233092,4144.0
USA,United States of America,0.0390649317775,0.188123913326,0.340630464819,0.144253360605,0.0987400553996,0.20202714478,0.978279820489,4300.0
VNM,Vietnam,0.0422577499806,0.774213341535,0.128032148169,0.00984745263565,0.0173287189805,0.460760715833,0.59941945056,4486.0
